"a","e","i","w","q","ad","per.y","H","diameter","albedo","rot_per"
45.57,0.0302,1.59,78.04,44.192,46.95,308,6.90,,,
46.4,0.0482,0.59,91.92,44.163,48.63,316,7.50,,,
44.46,0.0403,0.99,240.58,42.662,46.25,296,8.70,,,
39.65,0.0205,1.59,317.14,38.838,40.46,250,8.40,,,
42.65,0.1620,20.01,286.01,35.740,49.56,279,7.40,,,
44.48,0.0368,1.48,100.00,42.844,46.12,297,8.10,,,
43.67,0.0364,2.09,274.50,42.082,45.26,289,8.80,,,
45.49,0.0414,1.75,334.22,43.603,47.37,307,7.60,,,
43.16,0.0329,2.21,155.83,41.739,44.58,284,8.80,,,
43.15,0.0143,1.69,203.00,42.532,43.77,283,8.20,,,
42.68,0.0293,3.25,262.05,41.431,43.93,279,8.00,,,
43.2,0.0397,2.29,248.32,41.488,44.92,284,8.50,,,
44.5,0.0746,1.95,328.64,41.186,47.82,297,8.80,,,
44.87,0.0891,1.76,227.88,40.869,48.86,301,8.30,,,
43.5,0.0635,2.29,127.14,40.734,46.26,287,8.30,,,
44.28,0.0632,2.88,64.81,41.482,47.08,295,8.40,,,
43.97,0.0927,2.22,237.87,39.896,48.04,292,7.90,,,
43.39,0.1495,22.62,117.04,36.902,49.88,286,8.20,,,
43.85,0.0601,11.68,242.00,41.212,46.48,290,7.90,,,
44.72,0.0729,2.33,314.95,41.454,47.98,299,8.50,,,
44.06,0.0544,2.43,100.17,41.662,46.45,292,6.10,,,
42.84,0.0477,5.28,147.61,40.798,44.89,280,8.30,,,
45.04,0.1568,20.87,303.87,37.978,52.11,302,9.00,,,
44.01,0.0522,3.43,100.21,41.708,46.31,292,7.80,,,
44.86,0.1050,2.79,275.92,40.154,49.57,301,7.50,,,
43.7,0.0265,4.21,168.63,42.539,44.86,289,8.70,,,
45.76,0.1362,11.79,99.24,39.531,52.00,310,8.50,,,
43.34,0.0364,3.46,260.30,41.758,44.91,285,9.10,,,
42.87,0.1858,37.39,312.14,34.907,50.84,281,7.11,,,
69.8,0.3395,33.50,93.37,46.103,93.49,583,6.20,,,
83.49,0.7798,26.95,301.12,18.385,148.59,763,9.84,,,
39.44,0.2767,13.96,54.74,28.526,50.35,248,7.84,,,
39.41,0.2472,3.32,168.70,29.663,49.15,247,8.80,,,
54,0.2879,2.85,251.99,38.455,69.54,397,9.07,,,
43.92,0.0113,2.42,38.32,43.429,44.42,291,8.59,,,
35.09,0.0553,4.34,274.36,33.154,37.03,208,9.37,,,
154.6,0.7970,28.52,240.41,31.385,277.84,1.92e+03,8.92,,,
80.46,0.5446,26.58,156.87,36.641,124.28,722,7.85,,,
90.41,0.6123,1.20,105.02,35.050,145.76,860,7.97,,,
53.68,0.3224,37.36,246.22,36.376,70.98,393,8.13,,,
30.19,0.0325,38.93,34.66,29.211,31.17,166,7.28,,,
56.34,0.4146,29.35,296.00,32.977,79.69,423,8.39,,,
93.53,0.6325,35.66,251.26,34.375,152.69,905,8.20,,,
5.186,0.0172,19.86,48.11,5.096,5.27,11.8,13.80,,,
5.303,0.0478,7.97,224.75,5.050,5.56,12.2,14.53,,,
5.233,0.0262,26.29,33.54,5.096,5.37,12,13.90,,,
5.25,0.0358,1.14,108.44,5.062,5.44,12,14.60,,,
14.45,0.8527,159.16,252.71,2.129,26.78,54.9,15.90,,,
5.126,0.0040,11.34,22.50,5.106,5.15,11.6,14.30,,,
12.69,0.6493,21.48,147.72,4.449,20.93,45.2,15.90,,,
36.32,0.9017,157.48,271.07,3.569,69.07,219,16.10,,,
5.171,0.0407,7.00,141.54,4.960,5.38,11.8,14.54,,,
5.164,0.0387,13.19,175.03,4.964,5.36,11.7,14.40,,,
5.179,0.0348,8.28,68.76,4.999,5.36,11.8,14.45,,,
5.227,0.0153,11.87,249.34,5.147,5.31,12,14.98,,,
5.183,0.0463,25.64,92.33,4.943,5.42,11.8,14.60,,,
5.17,0.0607,7.04,85.87,4.856,5.48,11.8,14.40,,,
5.178,0.0380,4.36,249.93,4.982,5.37,11.8,14.50,,,
5.213,0.0102,22.95,218.41,5.160,5.27,11.9,14.20,,,
5.192,0.0572,19.59,136.19,4.895,5.49,11.8,14.40,,,
5.207,0.0576,21.96,67.24,4.907,5.51,11.9,14.40,,,
5.257,0.0670,28.31,219.14,4.905,5.61,12.1,14.32,,,
5.159,0.0507,14.07,342.87,4.898,5.42,11.7,14.68,,,
5.22,0.0327,19.56,79.45,5.050,5.39,11.9,14.80,,,
5.282,0.0235,29.88,260.46,5.158,5.41,12.1,14.70,,,
5.218,0.1224,21.49,63.22,4.580,5.86,11.9,14.10,,,
5.142,0.0542,22.36,342.42,4.864,5.42,11.7,14.64,,,
5.276,0.0388,9.76,219.78,5.071,5.48,12.1,14.92,,,
5.245,0.0216,12.32,154.39,5.132,5.36,12,14.70,,,
5.19,0.0463,24.36,121.67,4.950,5.43,11.8,14.81,,,
5.208,0.0678,18.19,97.34,4.855,5.56,11.9,14.84,,,
5.136,0.0393,13.99,208.63,4.934,5.34,11.6,14.78,,,
5.191,0.0801,23.22,164.94,4.775,5.61,11.8,14.30,,,
5.188,0.0388,28.36,190.31,4.987,5.39,11.8,14.93,,,
5.197,0.0690,12.63,193.35,4.839,5.56,11.8,15.03,,,
5.16,0.0793,14.89,31.00,4.750,5.57,11.7,14.33,,,
5.094,0.0516,4.38,144.39,4.831,5.36,11.5,14.80,,,
5.236,0.0579,16.10,312.82,4.933,5.54,12,14.20,,,
42.57,0.2026,52.29,265.30,33.944,51.20,278,8.34,,,
5.237,0.0351,28.05,234.76,5.053,5.42,12,14.65,,,
5.216,0.0391,25.75,104.30,5.012,5.42,11.9,13.90,,,
5.134,0.0473,29.46,246.34,4.891,5.38,11.6,14.60,,,
5.3,0.0797,25.83,44.68,4.878,5.72,12.2,14.40,,,
19.33,0.8303,118.25,147.67,3.280,35.38,85,14.90,,,
5.183,0.0415,13.32,178.91,4.968,5.40,11.8,14.93,,,
5.177,0.0191,28.68,246.01,5.078,5.28,11.8,14.30,,,
5.161,0.0811,8.04,267.33,4.743,5.58,11.7,14.60,,,
5.182,0.1254,11.84,84.38,4.532,5.83,11.8,14.45,,,
5.257,0.0544,22.05,40.58,4.971,5.54,12.1,14.29,,,
5.11,0.0149,38.93,92.87,5.034,5.19,11.6,14.20,,,
5.259,0.0942,16.61,197.01,4.764,5.75,12.1,14.32,,,
5.241,0.0540,13.24,329.91,4.958,5.52,12,14.50,,,
5.233,0.0298,13.60,90.88,5.077,5.39,12,14.62,,,
5.3,0.0144,19.10,134.03,5.224,5.38,12.2,14.20,,,
5.274,0.0637,3.73,211.12,4.938,5.61,12.1,14.50,,,
5.15,0.0481,26.31,57.10,4.902,5.40,11.7,14.00,,,
5.288,0.0219,28.95,95.12,5.172,5.40,12.2,14.59,,,
5.207,0.0772,16.25,290.97,4.805,5.61,11.9,14.50,,,
5.256,0.0305,32.36,183.58,5.096,5.42,12.1,13.80,,,
5.174,0.0653,16.94,120.20,4.836,5.51,11.8,13.90,,,
5.211,0.0322,7.17,269.68,5.043,5.38,11.9,14.40,,,
5.187,0.0307,11.40,193.33,5.027,5.35,11.8,14.20,,,
5.157,0.0937,25.41,12.71,4.674,5.64,11.7,14.00,,,
5.186,0.0824,26.55,272.51,4.759,5.61,11.8,14.56,,,
5.252,0.0743,28.00,200.08,4.862,5.64,12,14.18,,,
5.283,0.0300,26.83,351.02,5.125,5.44,12.1,13.50,,,
5.219,0.0141,13.76,280.18,5.145,5.29,11.9,14.20,,,
5.263,0.0913,8.62,75.60,4.783,5.74,12.1,14.10,,,
5.12,0.0498,27.96,40.06,4.865,5.38,11.6,14.57,,,
5.252,0.0715,29.47,48.81,4.876,5.63,12,14.10,,,
5.246,0.0739,25.28,14.61,4.858,5.63,12,14.65,,,
5.274,0.0614,15.98,292.79,4.951,5.60,12.1,14.76,,,
46.73,0.2132,6.96,271.30,36.771,56.69,319,6.97,,,
62.75,0.9571,22.17,248.42,2.691,122.82,497,15.10,,,
6.125,0.4264,26.08,39.62,3.513,8.74,15.2,15.80,,,
5.209,0.0570,27.23,50.70,4.912,5.51,11.9,14.40,,,
5.146,0.0158,26.44,342.80,5.065,5.23,11.7,14.40,,,
5.179,0.1089,23.86,82.70,4.615,5.74,11.8,14.20,,,
5.28,0.0948,21.38,300.57,4.779,5.78,12.1,14.10,,,
5.205,0.0506,38.04,223.78,4.942,5.47,11.9,14.20,,,
5.263,0.0824,28.30,220.67,4.829,5.70,12.1,14.60,,,
5.224,0.1022,26.65,202.25,4.690,5.76,11.9,14.31,,,
5.279,0.0102,33.31,269.01,5.225,5.33,12.1,14.20,,,
5.125,0.0471,28.99,180.42,4.884,5.37,11.6,14.50,,,
5.179,0.0947,14.09,153.38,4.689,5.67,11.8,14.62,,,
5.169,0.0603,16.59,243.77,4.857,5.48,11.8,14.20,,,
5.263,0.0759,23.96,288.37,4.863,5.66,12.1,14.42,,,
5.194,0.0586,32.36,187.52,4.890,5.50,11.8,14.40,,,
5.278,0.0995,14.48,268.41,4.753,5.80,12.1,14.70,,,
5.183,0.0379,27.82,129.87,4.987,5.38,11.8,14.72,,,
5.288,0.0679,17.72,336.75,4.929,5.65,12.2,14.10,,,
5.293,0.0896,15.30,288.47,4.818,5.77,12.2,14.20,,,
5.114,0.0880,25.67,26.44,4.663,5.56,11.6,14.28,,,
5.267,0.0258,17.19,250.43,5.131,5.40,12.1,14.65,,,
5.231,0.0424,28.31,27.08,5.010,5.45,12,14.10,,,
5.581,0.3179,15.44,355.76,3.807,7.36,13.2,15.30,,,
5.156,0.0664,22.87,71.19,4.814,5.50,11.7,13.90,,,
5.203,0.0950,4.25,317.47,4.709,5.70,11.9,14.60,,,
5.258,0.1161,17.13,48.81,4.648,5.87,12.1,14.50,,,
5.114,0.0356,13.62,335.21,4.932,5.30,11.6,14.74,,,
5.299,0.0642,28.56,257.69,4.959,5.64,12.2,14.10,,,
5.228,0.0151,8.15,116.48,5.149,5.31,12,14.94,,,
5.218,0.0364,19.74,29.09,5.029,5.41,11.9,14.82,,,
5.287,0.0805,10.48,252.62,4.862,5.71,12.2,13.40,,,
5.259,0.0548,28.01,2.80,4.971,5.55,12.1,13.60,,,
5.283,0.0130,11.74,301.49,5.214,5.35,12.1,14.10,,,
9.648,0.4807,13.33,62.39,5.010,14.29,30,13.50,,,
5.277,0.0291,25.24,1.98,5.124,5.43,12.1,14.00,,,
5.145,0.0737,10.31,233.00,4.766,5.52,11.7,14.66,,,
5.267,0.0506,36.92,315.00,5.000,5.53,12.1,13.90,,,
29.1,0.9356,12.24,339.85,1.873,56.32,157,17.41,,,
5.196,0.0961,5.78,311.94,4.696,5.69,11.8,14.60,,,
5.17,0.0568,31.01,193.37,4.877,5.46,11.8,14.20,,,
47.37,0.9364,129.74,66.57,3.011,91.72,326,16.20,,,
56.17,0.3376,30.61,15.46,37.204,75.13,421,7.30,,,
96.7,0.6407,13.11,272.14,34.749,158.65,951,7.10,,,
5.27,0.0277,5.26,199.21,5.124,5.42,12.1,14.50,,,
5.154,0.0580,38.84,353.15,4.855,5.45,11.7,14.69,,,
5.258,0.0139,11.72,101.98,5.185,5.33,12.1,14.60,,,
5.146,0.0231,33.97,197.72,5.027,5.27,11.7,14.51,,,
5.139,0.0634,27.61,123.47,4.813,5.46,11.7,14.60,,,
7.196,0.5380,167.05,1.58,3.324,11.07,19.3,16.90,,,
66.08,0.9588,170.96,227.39,2.722,129.44,537,18.10,,,
5.221,0.0368,16.28,179.37,5.029,5.41,11.9,14.53,,,
5.227,0.0456,31.12,258.41,4.989,5.47,12,14.20,,,
5.265,0.0129,3.11,256.51,5.198,5.33,12.1,15.25,,,
5.282,0.0333,20.64,172.75,5.106,5.46,12.1,14.60,,,
21.53,0.5105,19.99,325.36,10.541,32.53,99.9,12.10,,,
42.05,0.0266,15.30,293.60,40.933,43.17,273,7.84,,,
39.76,0.1973,25.48,295.93,31.911,47.60,251,7.72,,,
41.12,0.0164,7.81,88.49,40.445,41.80,264,7.76,,,
42.02,0.0585,20.28,208.08,39.565,44.48,272,7.79,,,
54.21,0.2888,23.02,328.70,38.555,69.86,399,5.80,,,
41.63,0.0706,14.38,210.85,38.688,44.56,269,8.30,,,
44.75,0.0099,8.58,251.82,44.307,45.20,299,7.91,,,
39.16,0.0469,23.86,280.11,37.320,41.00,245,8.49,,,
41.62,0.0618,18.37,283.53,39.046,44.19,268,8.64,,,
41.85,0.0211,17.16,234.28,40.961,42.73,271,7.64,,,
39.26,0.2103,20.03,326.79,31.007,47.52,246,9.16,,,
42.04,0.0976,10.56,300.35,37.937,46.14,273,8.59,,,
41.33,0.0142,14.12,151.92,40.742,41.92,266,8.06,,,
41.18,0.1289,28.35,38.80,35.875,46.49,264,7.09,,,
42.26,0.0720,15.54,197.89,39.215,45.30,275,7.55,,,
38.89,0.0500,22.93,298.88,36.950,40.84,243,8.15,,,
41.89,0.3791,27.60,197.19,26.010,57.77,271,9.95,,,
42.99,0.0229,6.93,266.49,42.005,43.98,282,6.89,,,
39.2,0.1822,27.89,342.70,32.061,46.35,245,9.34,,,
57.83,0.3826,5.76,278.74,35.700,79.95,440,6.81,,,
130.2,0.8040,20.44,266.26,25.527,234.97,1.49e+03,7.45,,,
41.41,0.0075,17.90,38.50,41.099,41.72,266,7.58,,,
41.75,0.2326,24.90,309.53,32.043,51.46,270,9.59,,,
43.42,0.0647,17.08,109.47,40.610,46.23,286,7.63,,,
42.39,0.1996,24.30,130.62,33.932,50.85,276,6.95,,,
51.73,0.2387,9.02,345.66,39.381,64.07,372,7.44,,,
42.46,0.0597,29.61,274.10,39.930,45.00,277,8.04,,,
44.02,0.1287,30.99,316.71,38.355,49.69,292,7.91,,,
43.46,0.1489,20.51,227.57,36.995,49.93,287,8.73,,,
43.01,0.1659,23.85,252.32,35.872,50.14,282,9.07,,,
43.09,0.1245,9.97,249.82,37.725,48.46,283,8.62,,,
43.08,0.1985,7.71,246.23,34.532,51.63,283,8.79,,,
42.89,0.1467,16.58,74.48,36.599,49.18,281,8.10,,,
34.01,0.1113,10.24,98.36,30.225,37.80,198,8.54,,,
5.168,0.1690,11.25,210.24,4.295,6.04,11.7,14.53,,,
5.734,0.6612,13.88,53.01,1.943,9.52,13.7,17.90,,,
7.231,0.7392,7.70,40.03,1.886,12.58,19.4,18.85,,,
6.339,0.7734,1.99,46.03,1.436,11.24,16,19.39,,,
10.77,0.8749,0.58,82.61,1.347,20.19,35.3,16.77,,,
21.02,0.9347,14.12,82.91,1.372,40.67,96.4,18.30,,,
139.4,0.9890,3.46,340.75,1.536,277.19,1.65e+03,18.33,,,
5.131,0.0080,2.89,102.38,5.089,5.17,11.6,14.70,,,
10.72,0.8314,10.48,293.44,1.808,19.63,35.1,17.55,,,
5.159,0.0678,9.16,189.69,4.809,5.51,11.7,14.79,,,
5.193,0.0285,12.19,271.45,5.045,5.34,11.8,14.44,,,
5.279,0.0235,9.15,343.75,5.155,5.40,12.1,14.61,,,
5.178,0.0037,7.95,218.37,5.159,5.20,11.8,14.60,,,
5.168,0.0675,14.28,46.25,4.819,5.52,11.7,14.36,,,
5.158,0.0199,8.01,342.84,5.056,5.26,11.7,14.53,,,
20.14,0.0760,14.24,71.28,18.612,21.67,90.4,9.27,,,
5.15,0.1048,25.09,234.77,4.610,5.69,11.7,14.38,,,
5.159,0.0630,14.94,56.41,4.834,5.48,11.7,14.96,,,
5.2,0.0348,8.88,13.11,5.019,5.38,11.9,13.82,,,
21.6,0.3591,4.18,182.92,13.846,29.36,100,11.10,,,
17.82,0.4286,29.38,85.19,10.185,25.46,75.2,11.10,,,
5.25,0.0600,21.38,210.53,4.935,5.56,12,14.25,,,
5.275,0.0034,27.47,33.63,5.257,5.29,12.1,14.17,,,
5.162,0.0385,11.22,10.04,4.964,5.36,11.7,14.54,,,
5.175,0.0785,24.29,235.73,4.769,5.58,11.8,14.13,,,
5.178,0.0537,6.54,268.12,4.900,5.46,11.8,15.15,,,
145,0.7352,21.97,220.24,38.399,251.60,1.75e+03,7.00,,,
155.2,0.7695,19.42,178.70,35.770,274.62,1.93e+03,7.60,,,
79,0.4959,31.37,256.54,39.824,118.17,702,7.20,,,
5.295,0.0089,22.46,321.22,5.248,5.34,12.2,14.42,,,
5.137,0.0400,8.06,308.20,4.931,5.34,11.6,14.68,,,
5.211,0.0659,21.35,191.17,4.868,5.55,11.9,14.54,,,
5.226,0.0635,34.72,172.20,4.894,5.56,11.9,14.30,,,
5.109,0.0148,6.56,63.73,5.033,5.18,11.5,14.75,,,
5.209,0.0358,18.20,247.70,5.023,5.40,11.9,15.00,,,
5.092,0.0105,12.06,210.24,5.038,5.15,11.5,14.98,,,
5.148,0.0680,20.98,294.52,4.798,5.50,11.7,14.74,,,
5.135,0.0564,12.80,274.96,4.845,5.43,11.6,14.78,,,
5.156,0.0313,7.69,312.59,4.995,5.32,11.7,14.90,,,
5.164,0.0766,9.54,224.01,4.768,5.56,11.7,14.76,,,
5.15,0.0495,20.32,303.13,4.895,5.41,11.7,14.78,,,
5.091,0.0358,3.38,306.45,4.908,5.27,11.5,15.06,,,
5.217,0.0557,21.12,333.91,4.926,5.51,11.9,14.76,,,
5.206,0.0515,30.01,32.38,4.938,5.47,11.9,14.60,,,
5.132,0.0380,4.42,175.97,4.937,5.33,11.6,15.08,,,
5.107,0.0320,31.24,246.52,4.943,5.27,11.5,14.48,,,
5.176,0.0440,29.99,274.61,4.949,5.40,11.8,14.60,,,
5.16,0.1004,7.51,32.25,4.642,5.68,11.7,14.12,,,
5.097,0.0456,7.42,234.72,4.864,5.33,11.5,14.97,,,
5.182,0.0456,33.48,335.22,4.946,5.42,11.8,14.38,,,
5.158,0.0066,7.36,260.44,5.125,5.19,11.7,15.06,,,
5.251,0.0502,6.64,236.79,4.987,5.51,12,14.59,,,
5.181,0.0587,6.69,260.77,4.877,5.48,11.8,14.90,,,
5.177,0.1366,13.95,42.24,4.469,5.88,11.8,14.25,,,
5.193,0.0306,21.28,127.40,5.034,5.35,11.8,14.40,,,
5.186,0.0784,28.48,162.71,4.779,5.59,11.8,14.30,,,
13.01,0.6594,152.30,284.46,4.431,21.59,46.9,13.45,,,
5.201,0.0612,33.33,277.10,4.883,5.52,11.9,13.40,,,
5.176,0.0637,22.73,218.02,4.846,5.51,11.8,14.56,,,
5.174,0.0568,30.79,245.61,4.880,5.47,11.8,15.06,,,
5.157,0.0836,24.95,264.99,4.726,5.59,11.7,14.47,,,
5.086,0.0298,24.40,306.50,4.935,5.24,11.5,14.87,,,
5.259,0.0235,28.12,140.13,5.135,5.38,12.1,14.68,,,
5.102,0.0911,22.70,348.91,4.637,5.57,11.5,15.00,,,
5.255,0.0644,6.86,25.54,4.916,5.59,12,15.30,,,
5.196,0.0896,19.62,211.27,4.730,5.66,11.8,14.80,,,
5.203,0.0515,4.30,193.03,4.935,5.47,11.9,15.00,,,
5.16,0.0246,6.75,58.58,5.034,5.29,11.7,15.10,,,
5.216,0.0327,8.12,12.98,5.045,5.39,11.9,14.83,,,
5.234,0.0876,5.89,125.40,4.775,5.69,12,15.00,,,
7.047,0.6769,37.52,252.80,2.277,11.82,18.7,14.80,,,
5.146,0.0285,7.98,58.46,4.999,5.29,11.7,14.61,,,
5.27,0.1233,33.86,12.69,4.620,5.92,12.1,13.70,,,
5.294,0.0155,8.45,17.59,5.212,5.38,12.2,14.56,,,
13.35,0.6058,114.34,141.38,5.262,21.43,48.8,13.30,,,
5.232,0.0608,22.64,111.45,4.914,5.55,12,14.91,,,
5.277,0.0567,21.98,224.08,4.978,5.58,12.1,14.50,,,
5.239,0.0343,15.11,264.04,5.059,5.42,12,14.50,,,
5.153,0.0223,19.57,301.76,5.038,5.27,11.7,14.71,,,
5.234,0.0651,21.25,333.19,4.893,5.57,12,14.90,,,
5.207,0.1185,17.07,69.67,4.590,5.82,11.9,14.80,,,
5.247,0.0499,19.28,162.80,4.985,5.51,12,13.84,,,
5.211,0.0297,6.91,217.76,5.056,5.37,11.9,14.80,,,
5.148,0.0254,20.52,223.74,5.017,5.28,11.7,14.56,,,
5.278,0.0777,8.47,182.30,4.867,5.69,12.1,14.90,,,
5.212,0.0780,30.04,300.52,4.806,5.62,11.9,14.27,,,
5.321,0.0471,23.41,286.40,5.070,5.57,12.3,14.26,,,
5.258,0.0027,15.56,222.85,5.243,5.27,12.1,14.64,,,
49.9,0.0279,23.58,166.71,48.512,51.29,353,7.10,,,
28.85,0.3222,55.32,103.93,19.558,38.15,155,11.15,,,
52.47,0.0402,34.01,117.99,50.359,54.58,380,8.09,,,
49.15,0.0067,33.01,85.01,48.815,49.48,345,8.61,,,
47.31,0.0684,30.50,95.86,44.074,50.55,325,9.06,,,
44.83,0.0464,28.75,122.14,42.752,46.92,300,8.42,,,
36.83,0.0206,39.04,75.44,36.077,37.59,224,9.40,,,
45.34,0.0350,2.48,167.95,43.758,46.93,305,8.02,,,
50.97,0.0371,35.16,95.89,49.073,52.86,364,8.37,,,
43.77,0.0383,24.92,75.42,42.094,45.45,290,8.60,,,
38.3,0.0392,20.49,2.52,36.795,39.80,237,9.33,,,
43.3,0.0214,3.25,178.45,42.373,44.22,285,8.74,,,
44.19,0.0330,0.81,11.39,42.729,45.65,294,8.49,,,
47.51,0.0484,28.16,120.54,45.210,49.81,327,8.02,,,
42.3,0.0434,1.12,154.52,40.466,44.14,275,8.89,,,
20.87,0.0473,44.30,80.17,19.878,21.85,95.3,10.73,,,
45.45,0.0282,31.21,50.78,44.168,46.73,306,7.53,,,
38.75,0.0301,24.10,87.65,37.585,39.92,241,8.85,,,
33.5,0.0387,10.48,44.62,32.207,34.80,194,10.22,,,
60.11,0.0000,25.22,187.39,60.109,60.11,466,6.19,,,
43.44,0.0271,2.38,28.75,42.259,44.62,286,8.50,,,
44.36,0.0219,35.72,128.96,43.389,45.33,295,8.95,,,
36.23,0.0265,8.84,70.88,35.273,37.19,218,9.83,,,
13.14,0.0900,40.27,41.77,11.958,14.32,47.6,13.70,,,
37.06,0.0254,11.60,1.66,36.123,38.00,226,9.68,,,
44.63,0.0229,2.76,143.82,43.607,45.65,298,8.49,,,
34.89,0.0296,8.25,76.03,33.860,35.92,206,9.80,,,
35.38,0.0230,9.85,61.47,34.565,36.19,210,9.67,,,
41.82,0.0155,38.67,179.12,41.174,42.47,270,7.62,,,
36.02,0.0349,7.77,103.58,34.764,37.28,216,9.86,,,
38.26,0.0300,26.41,163.22,37.110,39.41,237,8.54,,,
47.03,0.0192,2.31,151.74,46.126,47.93,323,8.40,,,
43.22,0.1393,13.51,265.65,37.198,49.24,284,5.73,,,
40.14,0.0255,15.22,64.45,39.112,41.16,254,9.69,,,
39.33,0.0388,52.18,144.50,37.806,40.86,247,8.39,,,
43.22,0.0082,14.36,105.86,42.859,43.57,284,8.36,,,
50.15,0.0106,24.34,54.67,49.623,50.68,355,8.48,,,
43.58,0.0166,0.32,76.63,42.860,44.31,288,8.28,,,
39.52,0.0439,15.31,70.38,37.788,41.26,248,8.67,,,
48.07,0.0571,23.85,98.91,45.320,50.81,333,8.11,,,
38.91,0.7769,79.12,72.51,8.679,69.14,243,15.18,,,
37.27,0.0317,24.70,180.19,36.092,38.46,228,9.36,,,
39.18,0.0469,31.14,61.58,37.344,41.02,245,9.20,,,
41.53,0.0233,24.91,160.01,40.564,42.50,268,9.19,,,
16.39,0.0745,32.64,166.49,15.171,17.61,66.4,13.05,,,
42.97,0.0237,32.51,59.40,41.951,43.99,282,8.38,,,
34.82,0.0267,21.23,83.93,33.892,35.75,205,9.77,,,
41.7,0.0308,20.30,77.28,40.412,42.98,269,8.78,,,
45.76,0.0158,61.47,86.96,45.032,46.48,310,7.74,,,
33.36,0.0170,8.00,173.20,32.793,33.93,193,9.58,,,
39.07,0.0569,19.91,99.16,36.842,41.29,244,9.84,,,
47.97,0.0559,71.91,69.18,45.284,50.65,332,8.85,,,
42.04,0.0279,22.04,103.15,40.873,43.22,273,7.36,,,
39.16,0.0487,31.50,137.04,37.250,41.06,245,9.40,,,
35.65,0.0231,20.17,98.93,34.822,36.47,213,9.32,,,
33.23,0.0378,25.67,0.69,31.975,34.48,192,8.74,,,
41.01,0.0041,3.63,358.02,40.847,41.18,263,8.80,,,
5.218,0.0752,35.56,280.71,4.825,5.61,11.9,14.13,,,
5.155,0.0770,33.27,4.00,4.758,5.55,11.7,14.50,,,
5.269,0.0166,8.01,85.76,5.181,5.36,12.1,14.90,,,
5.191,0.0228,9.78,306.98,5.073,5.31,11.8,14.17,,,
5.233,0.0651,7.16,161.97,4.893,5.57,12,14.57,,,
8.477,0.5557,21.82,60.61,3.767,13.19,24.7,12.30,,,17.53
13.91,0.7603,21.93,345.11,3.335,24.49,51.9,16.30,,,
31.05,0.9064,105.22,196.72,2.906,59.19,173,13.40,,,
5.812,0.2811,14.53,87.51,4.179,7.45,14,14.60,,,
40.56,0.0918,20.48,347.57,36.840,44.29,258,8.20,,,
42.57,0.1399,12.27,173.46,36.610,48.52,278,6.51,,,
38.49,0.0488,35.03,55.19,36.615,40.37,239,8.32,,,
50.36,0.2486,42.37,259.69,37.836,62.88,357,7.38,,,
78.46,0.6009,28.98,296.57,31.318,125.61,695,8.78,,,
40.48,0.1710,23.08,331.43,33.554,47.40,258,7.85,,,
45.88,0.1864,7.04,125.66,37.331,54.43,311,7.08,,,
42.32,0.0334,28.47,58.96,40.909,43.73,275,7.12,,,
45,0.1268,6.37,36.36,39.291,50.71,302,6.77,,,
42.77,0.0897,6.23,82.74,38.938,46.61,280,7.20,,,
60.28,0.3397,15.62,278.23,39.806,80.76,468,7.45,,,
21.2,0.3061,13.64,226.61,14.709,27.69,97.6,8.40,,,
173.4,0.7691,21.35,280.80,40.052,306.83,2.28e+03,5.98,,,
48.17,0.1054,12.02,138.14,43.095,53.25,334,6.41,,,
44.01,0.0477,8.89,294.16,41.912,46.11,292,7.54,,,
44.35,0.0241,4.55,102.16,43.287,45.42,295,7.06,,,
44.03,0.1597,5.74,280.00,37.002,51.06,292,8.01,,,
44.06,0.2996,16.91,173.51,30.857,57.26,292,8.78,,,
94.43,0.6340,24.35,269.40,34.566,154.29,918,6.44,,,
42.57,0.1877,7.95,293.55,34.581,50.57,278,8.77,,,
42.19,0.0688,22.84,343.71,39.285,45.09,274,7.65,,,
44.21,0.1004,10.88,150.06,39.768,48.65,294,6.78,,,
44.69,0.1618,10.41,122.85,37.461,51.92,299,7.29,,,
43.13,0.1254,20.71,73.75,37.724,48.54,283,7.54,,,
46.93,0.2120,27.82,129.14,36.981,56.88,322,6.95,,,
33.37,0.1024,14.95,323.52,29.952,36.78,193,8.10,,,
44.56,0.1177,8.70,73.25,39.316,49.81,297,7.00,,,
47.72,0.1457,27.40,202.75,40.769,54.68,330,7.20,,,
42.78,0.1187,27.08,334.80,37.703,47.86,280,7.63,,,
49.06,0.2541,27.63,332.98,36.599,61.53,344,7.11,,,
47.62,0.1614,23.52,86.04,39.932,55.31,329,6.37,,,
43.61,0.0627,3.55,330.00,40.874,46.34,288,7.61,,,
45.63,0.1557,21.39,264.03,38.522,52.73,308,7.30,,,
44.36,0.0317,4.79,268.87,42.952,45.77,295,7.42,,,
43.39,0.0856,12.37,164.24,39.676,47.10,286,7.50,,,
45.99,0.1530,25.08,288.98,38.953,53.03,312,7.84,,,
65.9,0.4520,39.41,273.50,36.114,95.69,535,7.92,,,
43.03,0.0298,3.56,312.12,41.752,44.31,282,7.34,,,
44.42,0.0565,2.42,210.72,41.912,46.94,296,7.39,,,
38.83,0.0985,55.86,347.31,35.003,42.65,242,7.81,,,
42.99,0.1434,20.85,324.65,36.825,49.15,282,7.86,,,
53.38,0.3122,23.00,353.71,36.717,70.05,390,7.98,,,
45.63,0.1177,29.90,191.59,40.260,51.00,308,7.04,,,
