"a","e","i","w","q","ad","per.y","H","diameter","albedo","rot_per"
3.378,0.4864,12.81,306.26,1.735,5.02,6.21,17.43,2.272,0.045,
3.303,0.3354,27.40,204.03,2.195,4.41,6,16.03,,,
3.3,0.4726,6.48,178.51,1.740,4.86,6,17.29,,,
3.941,0.2688,15.63,248.81,2.882,5.00,7.82,15.57,4.888,0.067,
3.202,0.1925,28.82,217.31,2.586,3.82,5.73,16.37,,,
3.937,0.2373,4.00,198.75,3.003,4.87,7.81,15.93,4.164,0.053,
3.227,0.1730,1.90,204.04,2.669,3.79,5.8,17.05,,,
3.973,0.2875,3.89,208.25,2.831,5.12,7.92,16.28,4.392,0.033,
3.219,0.2710,13.57,42.55,2.346,4.09,5.77,17.22,,,
3.204,0.2446,25.31,115.23,2.420,3.99,5.73,16.18,,,
3.203,0.1619,1.92,207.86,2.685,3.72,5.73,17.36,,,
3.234,0.0826,11.83,312.32,2.967,3.50,5.82,16.81,,,
3.396,0.4935,7.09,203.49,1.720,5.07,6.26,16.37,,,
3.207,0.1856,29.67,221.75,2.612,3.80,5.74,16.74,3.914,0.024,
3.258,0.2918,11.35,119.11,2.308,4.21,5.88,17.04,,,
3.32,0.3441,6.39,38.61,2.177,4.46,6.05,16.80,1.983,0.124,
3.2,0.1803,8.08,115.54,2.623,3.78,5.73,17.48,,,
3.361,0.1848,18.40,338.87,2.740,3.98,6.16,17.22,,,
3.249,0.1095,8.66,225.59,2.894,3.61,5.86,16.98,,,
3.201,0.2417,24.37,89.70,2.428,3.98,5.73,16.51,3.577,0.066,
3.308,0.4194,14.68,262.47,1.920,4.69,6.02,16.55,,,
3.976,0.3292,5.57,119.79,2.667,5.28,7.93,16.62,,,
3.959,0.2975,4.17,71.71,2.781,5.14,7.88,16.30,,,
4,0.2036,2.42,250.03,3.185,4.81,8,15.88,,,
3.205,0.1430,1.71,219.85,2.747,3.66,5.74,17.55,,,
3.212,0.1697,29.29,348.41,2.667,3.76,5.76,16.35,,,
3.224,0.1940,32.03,233.79,2.598,3.85,5.79,15.96,,,
3.301,0.1180,1.10,72.13,2.911,3.69,6,16.92,,,
3.943,0.3251,2.01,289.85,2.661,5.23,7.83,15.79,,,
3.959,0.3184,2.74,327.82,2.698,5.22,7.88,16.98,,,
3.208,0.1751,30.98,263.47,2.646,3.77,5.74,16.02,3.868,0.053,
3.202,0.2769,24.58,105.95,2.316,4.09,5.73,16.91,,,
3.931,0.2384,2.57,14.62,2.994,4.87,7.79,15.99,,,
3.212,0.2844,11.90,91.97,2.299,4.13,5.76,16.61,,,
3.399,0.4360,41.86,97.18,1.917,4.88,6.27,15.60,5.454,0.037,2
3.219,0.2254,14.09,90.04,2.493,3.94,5.77,16.93,,,
4.005,0.0861,3.22,49.76,3.660,4.35,8.02,15.89,,,
3.215,0.1521,17.84,103.19,2.726,3.70,5.77,16.75,3.350,0.036,
3.33,0.4500,8.39,138.69,1.831,4.83,6.08,17.00,,,
3.335,0.6002,6.70,37.43,1.333,5.34,6.09,17.32,,,
3.208,0.2594,3.12,229.07,2.376,4.04,5.74,17.18,,,
3.209,0.1278,18.71,286.65,2.798,3.62,5.75,16.12,4.359,0.037,
3.204,0.1374,18.60,57.17,2.764,3.64,5.74,16.43,2.758,0.084,
3.206,0.2062,29.18,338.33,2.545,3.87,5.74,16.25,4.472,0.035,
3.246,0.1697,28.34,340.20,2.695,3.80,5.85,16.95,,,
3.207,0.2009,2.54,304.30,2.563,3.85,5.74,17.17,,,
3.209,0.2022,8.60,8.81,2.560,3.86,5.75,16.69,,,
3.204,0.1731,27.33,198.32,2.649,3.76,5.73,16.54,4.128,0.034,
3.271,0.3031,1.80,17.02,2.279,4.26,5.92,17.74,,,
3.219,0.1648,5.97,292.22,2.689,3.75,5.78,16.76,,,
3.212,0.1298,3.09,242.94,2.795,3.63,5.76,17.04,,,
3.225,0.0378,3.37,107.37,3.103,3.35,5.79,16.78,,,
3.261,0.2918,9.90,50.05,2.309,4.21,5.89,16.49,,,
3.454,0.2370,3.12,278.44,2.635,4.27,6.42,16.73,,,
3.215,0.1673,5.80,339.97,2.677,3.75,5.76,16.84,,,
3.302,0.4516,28.38,34.88,1.811,4.79,6,16.77,,,
3.283,0.3537,9.40,6.01,2.122,4.44,5.95,17.06,,,
3.302,0.4785,6.34,105.15,1.722,4.88,6,18.26,,,
3.203,0.2099,1.27,193.57,2.531,3.88,5.73,17.65,,,
3.213,0.1567,30.13,181.71,2.710,3.72,5.76,16.13,3.408,0.105,
3.974,0.1408,3.06,68.54,3.414,4.53,7.92,15.92,4.380,0.025,
3.202,0.2416,27.66,110.22,2.428,3.98,5.73,16.41,3.339,0.052,
3.21,0.1253,1.99,122.90,2.808,3.61,5.75,17.13,,,
3.222,0.1216,17.04,322.92,2.830,3.61,5.78,16.13,3.581,0.060,
3.963,0.1852,3.95,200.57,3.229,4.70,7.89,15.41,4.562,0.009,
3.344,0.3336,17.63,341.11,2.228,4.46,6.12,11.00,,,
3.298,0.5000,4.82,98.59,1.649,4.95,5.99,15.80,,,
3.205,0.2509,16.81,170.65,2.401,4.01,5.74,13.16,,,
3.244,0.0143,7.74,270.92,3.197,3.29,5.84,16.38,,,
3.495,0.4676,24.62,184.39,1.860,5.13,6.53,17.50,,,
4.015,0.2111,2.40,10.60,3.167,4.86,8.04,15.94,,,
3.217,0.1243,7.19,209.99,2.817,3.62,5.77,16.58,,,
3.214,0.0688,11.91,38.44,2.992,3.43,5.76,15.72,,,
3.226,0.0594,10.46,296.93,3.034,3.42,5.79,17.40,,,
3.21,0.2175,0.60,200.56,2.512,3.91,5.75,17.70,,,
3.946,0.3198,1.05,172.70,2.684,5.21,7.84,17.34,,,
3.992,0.2055,3.12,353.01,3.172,4.81,7.98,16.80,,,
3.984,0.3082,10.67,246.22,2.756,5.21,7.95,15.80,,,
3.202,0.0858,12.52,125.82,2.927,3.48,5.73,16.74,,,
3.207,0.1890,3.27,165.90,2.601,3.81,5.74,17.80,,,
3.228,0.1004,15.13,68.02,2.904,3.55,5.8,16.65,,,
3.23,0.1680,3.00,230.38,2.687,3.77,5.8,16.50,,,
3.345,0.1640,8.97,23.24,2.796,3.89,6.12,17.21,,,
3.954,0.2878,3.39,338.30,2.816,5.09,7.86,16.80,,,
4.473,0.6260,19.01,140.87,1.673,7.27,9.46,18.70,,,
3.256,0.0549,17.46,90.95,3.078,3.44,5.88,16.20,,,
3.215,0.0857,3.73,123.03,2.939,3.49,5.76,16.70,,,
3.204,0.0126,14.00,139.79,3.164,3.24,5.73,15.70,,,
3.211,0.2130,12.97,140.51,2.527,3.89,5.75,17.10,,,
3.244,0.0080,20.71,238.73,3.217,3.27,5.84,15.66,,,
3.238,0.0640,4.46,252.04,3.031,3.45,5.83,16.39,,,
3.97,0.2055,2.55,214.65,3.155,4.79,7.91,16.91,,,
3.239,0.1972,27.24,311.94,2.601,3.88,5.83,16.64,,,
3.985,0.2917,2.68,177.26,2.823,5.15,7.96,16.28,,,
3.214,0.0739,7.29,98.07,2.976,3.45,5.76,15.95,,,
3.406,0.1558,8.03,176.81,2.876,3.94,6.29,15.89,,,
3.219,0.2283,8.86,82.06,2.484,3.95,5.78,13.70,,,
3.231,0.0946,5.61,66.62,2.925,3.54,5.81,16.47,,,
3.217,0.0186,12.42,264.92,3.157,3.28,5.77,16.20,,,
3.232,0.0352,14.64,230.88,3.118,3.35,5.81,15.96,,,
3.212,0.1617,5.71,328.09,2.693,3.73,5.76,17.30,,,
3.969,0.1769,4.35,356.23,3.267,4.67,7.91,15.81,,,
4.027,0.3146,5.23,358.42,2.760,5.29,8.08,16.77,,,
3.231,0.3011,12.45,173.45,2.258,4.20,5.81,16.34,,,
3.212,0.1316,16.32,187.11,2.790,3.63,5.76,16.03,,,
3.312,0.5615,17.16,16.47,1.452,5.17,6.03,20.80,,,
3.21,0.1448,4.75,98.33,2.745,3.67,5.75,16.94,,,
3.265,0.4279,23.05,358.34,1.868,4.66,5.9,17.20,,,
3.425,0.0672,11.10,136.14,3.195,3.66,6.34,15.70,,,
3.202,0.1443,5.65,47.96,2.740,3.66,5.73,16.89,,,
3.211,0.0704,9.46,24.93,2.985,3.44,5.75,17.08,,,
3.361,0.4049,8.12,162.74,2.000,4.72,6.16,16.70,,,
3.201,0.1849,9.40,34.76,2.609,3.79,5.73,16.47,,,
3.227,0.1767,26.60,50.85,2.657,3.80,5.8,15.79,,,
3.212,0.2441,7.03,345.67,2.428,4.00,5.76,17.51,,,
3.893,0.4762,5.96,217.17,2.039,5.75,7.68,,,,
3.294,0.1761,9.57,227.37,2.713,3.87,5.98,,,,
3.236,0.2710,6.59,308.89,2.359,4.11,5.82,16.70,,,
3.202,0.1377,3.70,208.18,2.761,3.64,5.73,16.77,,,
3.213,0.1454,12.25,276.46,2.746,3.68,5.76,16.27,,,
3.255,0.0326,7.40,303.28,3.149,3.36,5.87,16.54,,,
3.213,0.0370,7.91,110.97,3.094,3.33,5.76,16.70,,,
3.223,0.0640,10.43,40.37,3.017,3.43,5.79,16.30,,,
3.249,0.0576,9.79,341.33,3.062,3.44,5.86,15.92,,,
3.461,0.0719,20.42,42.92,3.212,3.71,6.44,15.80,,,
3.227,0.4609,15.22,208.19,1.740,4.71,5.8,17.25,,,
3.223,0.0715,1.88,95.66,2.993,3.45,5.79,16.68,,,
3.24,0.1055,4.68,178.19,2.898,3.58,5.83,16.94,,,
3.201,0.0951,9.20,348.14,2.896,3.51,5.73,16.60,,,
3.225,0.0771,10.45,201.72,2.976,3.47,5.79,16.23,,,
3.236,0.2051,16.22,248.16,2.572,3.90,5.82,15.80,4.320,0.065,
3.25,0.3986,21.90,179.44,1.955,4.55,5.86,16.70,,,
3.967,0.2677,2.01,66.00,2.905,5.03,7.9,16.35,,,
3.226,0.1199,4.38,23.69,2.839,3.61,5.79,17.16,,,
3.242,0.1601,17.18,282.40,2.723,3.76,5.84,16.30,,,
3.21,0.0491,16.14,345.66,3.052,3.37,5.75,16.05,,,
3.253,0.0370,15.50,20.37,3.133,3.37,5.87,16.50,,,
3.216,0.1582,15.01,358.51,2.707,3.73,5.77,16.53,,,
3.2,0.1070,21.73,295.46,2.858,3.54,5.72,16.10,,,
3.211,0.0177,2.04,194.56,3.155,3.27,5.76,16.95,,,
3.253,0.0589,10.76,254.49,3.062,3.44,5.87,16.70,,,
3.202,0.0642,17.20,132.86,2.997,3.41,5.73,15.88,,,
3.98,0.2942,1.54,231.47,2.809,5.15,7.94,16.80,,,
3.207,0.1960,17.56,298.44,2.579,3.84,5.74,16.00,,,
3.208,0.1931,0.54,352.28,2.589,3.83,5.75,16.51,,,
3.942,0.3073,3.12,13.44,2.731,5.15,7.83,17.40,,,
3.217,0.2418,12.90,243.53,2.439,4.00,5.77,16.55,,,
3.211,0.2200,19.50,91.70,2.505,3.92,5.75,16.64,,,
3.229,0.1172,19.22,37.99,2.851,3.61,5.8,16.37,,,
3.233,0.2182,24.19,261.05,2.528,3.94,5.81,16.74,,,
3.201,0.1921,19.32,348.08,2.586,3.82,5.73,16.43,,,
3.245,0.2717,1.43,122.28,2.364,4.13,5.85,17.20,,,
3.223,0.1505,17.86,165.76,2.738,3.71,5.79,16.40,,,
4.149,0.5519,52.45,358.19,1.859,6.44,8.45,16.80,,,
3.226,0.1022,12.31,112.54,2.897,3.56,5.79,15.66,,,
3.766,0.5538,1.46,315.89,1.680,5.85,7.31,17.99,,,
3.217,0.1696,13.12,101.77,2.671,3.76,5.77,16.28,,,
3.211,0.0479,9.19,190.41,3.057,3.36,5.75,16.60,,,
3.459,0.1227,13.73,308.84,3.035,3.88,6.43,16.35,,,
3.202,0.1947,9.14,304.03,2.579,3.83,5.73,16.66,,,
3.273,0.2195,40.63,283.57,2.555,3.99,5.92,16.05,,,
3.317,0.4102,7.43,112.81,1.956,4.68,6.04,16.10,,,
3.237,0.0782,32.51,249.40,2.984,3.49,5.82,16.40,,,
3.259,0.5339,30.14,146.73,1.519,5.00,5.88,17.70,,,
3.209,0.1430,18.60,356.19,2.750,3.67,5.75,16.78,,,
3.556,0.0684,17.97,128.64,3.313,3.80,6.71,15.94,,,
3.212,0.0986,11.10,260.58,2.895,3.53,5.76,16.04,,,
3.37,0.0349,11.71,34.47,3.252,3.49,6.19,16.41,,,
3.995,0.2249,11.13,357.79,3.097,4.89,7.99,15.54,,,
3.2,0.1970,26.29,261.52,2.570,3.83,5.72,15.52,,,
3.223,0.1817,27.77,227.44,2.637,3.81,5.79,16.17,,,
3.2,0.0588,8.87,62.94,3.012,3.39,5.72,16.29,,,
3.217,0.1436,6.26,170.60,2.755,3.68,5.77,16.45,,,
3.243,0.0384,13.39,339.78,3.119,3.37,5.84,15.69,,,
3.207,0.1005,15.09,95.96,2.884,3.53,5.74,16.15,,,
3.216,0.0961,5.40,207.00,2.906,3.52,5.77,17.45,,,
3.947,0.1578,2.45,252.07,3.325,4.57,7.84,16.00,,,
3.211,0.1383,7.07,308.87,2.767,3.66,5.75,16.90,,,
3.378,0.0894,12.23,303.81,3.076,3.68,6.21,16.09,,,
3.944,0.0248,3.38,217.34,3.846,4.04,7.83,16.02,,,
3.255,0.1324,0.81,161.87,2.824,3.69,5.87,17.10,,,
3.946,0.3067,7.86,87.21,2.736,5.16,7.84,15.90,,,
3.208,0.0621,11.22,263.80,3.009,3.41,5.75,16.80,,,
3.937,0.1080,1.83,7.43,3.511,4.36,7.81,16.07,,,
3.472,0.0213,11.14,346.63,3.398,3.55,6.47,15.80,,,
3.251,0.0586,16.47,90.77,3.060,3.44,5.86,16.79,,,
3.206,0.0429,9.76,37.65,3.069,3.34,5.74,16.79,,,
3.243,0.0465,1.91,53.47,3.093,3.39,5.84,16.79,,,
3.209,0.1616,12.07,221.26,2.691,3.73,5.75,16.82,,,
3.205,0.2600,25.50,105.78,2.372,4.04,5.74,17.12,,,
3.467,0.1154,8.48,273.40,3.066,3.87,6.45,16.50,,,
3.235,0.1235,15.97,105.20,2.836,3.63,5.82,16.49,,,
3.996,0.2719,2.97,175.66,2.909,5.08,7.99,17.70,,,
3.913,0.2827,3.72,284.11,2.807,5.02,7.74,16.30,,,
3.947,0.2211,3.96,269.60,3.074,4.82,7.84,16.10,,,
3.217,0.0616,20.16,359.89,3.019,3.42,5.77,15.40,,,
3.203,0.1948,12.74,300.27,2.579,3.83,5.73,16.20,,,
3.233,0.0478,9.17,127.55,3.079,3.39,5.81,16.79,,,
3.445,0.0985,15.24,218.03,3.105,3.78,6.39,16.04,,,
3.216,0.0926,10.70,39.28,2.918,3.51,5.77,16.50,,,
3.398,0.0589,9.40,238.37,3.198,3.60,6.26,16.39,,,
3.227,0.1576,16.45,254.84,2.718,3.74,5.8,16.92,,,
4.243,0.6531,12.21,323.36,1.472,7.01,8.74,16.40,,,
3.22,0.1527,2.65,359.47,2.728,3.71,5.78,17.20,,,
3.957,0.2801,8.38,293.78,2.849,5.07,7.87,15.60,,,
3.427,0.1218,9.13,35.79,3.010,3.84,6.34,17.73,,,
3.336,0.2997,6.51,114.29,2.336,4.34,6.09,17.70,,,
3.22,0.1210,15.77,163.19,2.830,3.61,5.78,17.15,,,
3.404,0.0909,15.02,94.19,3.095,3.71,6.28,15.50,,,
3.615,0.4211,4.33,349.05,2.093,5.14,6.87,15.14,,,
3.216,0.1187,10.62,312.62,2.834,3.60,5.77,17.00,,,
3.205,0.1200,22.78,217.40,2.821,3.59,5.74,15.80,,,
3.425,0.1062,7.24,122.70,3.061,3.79,6.34,16.82,4.674,0.056,
3.381,0.0394,8.80,113.34,3.247,3.51,6.22,15.97,,,
3.23,0.1281,15.27,86.59,2.816,3.64,5.81,16.73,,,
3.22,0.0749,7.94,109.13,2.979,3.46,5.78,16.46,,,
3.562,0.1070,19.04,254.13,3.181,3.94,6.72,15.54,,,
3.243,0.0671,10.47,313.39,3.025,3.46,5.84,16.65,,,
3.204,0.0549,11.34,155.48,3.028,3.38,5.73,16.61,,,
3.21,0.0996,11.05,244.72,2.890,3.53,5.75,17.14,,,
3.412,0.0460,9.03,301.22,3.255,3.57,6.3,16.44,,,
3.226,0.1226,12.87,282.41,2.830,3.62,5.79,16.69,,,
3.217,0.1347,11.75,232.84,2.783,3.65,5.77,18.10,,,
3.971,0.2073,5.20,16.01,3.148,4.79,7.91,18.10,,,
3.227,0.1978,15.23,143.43,2.589,3.86,5.8,18.52,,,
3.438,0.0296,8.51,136.76,3.336,3.54,6.37,18.07,,,
3.325,0.2685,5.19,227.88,2.432,4.22,6.06,18.92,,,
3.213,0.0641,17.69,212.61,3.008,3.42,5.76,18.17,,,
3.265,0.1258,0.53,255.48,2.854,3.68,5.9,17.10,,,4.29
3.208,0.1110,16.19,28.75,2.852,3.56,5.75,16.82,,,
3.203,0.0362,8.93,236.51,3.087,3.32,5.73,18.60,,,
3.978,0.1124,8.86,37.53,3.531,4.42,7.93,17.79,,,
3.207,0.0767,10.87,129.66,2.961,3.45,5.74,17.51,,,
3.22,0.1381,25.61,31.28,2.775,3.66,5.78,17.29,,,
4.216,0.2467,1.89,19.46,3.176,5.26,8.66,18.23,,,
3.217,0.1816,0.33,259.27,2.633,3.80,5.77,18.65,,,
3.201,0.1287,20.01,294.51,2.789,3.61,5.73,18.74,,,
3.361,0.1437,21.06,28.09,2.878,3.84,6.16,18.04,,,
4.416,0.2438,0.97,193.49,3.339,5.49,9.28,17.92,,,
3.228,0.0841,11.68,192.62,2.957,3.50,5.8,18.33,,,
3.456,0.1217,7.93,202.25,3.036,3.88,6.43,18.82,,,
3.336,0.1222,2.64,64.11,2.929,3.74,6.09,18.63,,,
3.204,0.0909,15.30,53.85,2.913,3.50,5.74,19.09,,,
3.217,0.0596,8.41,244.16,3.025,3.41,5.77,18.43,,,
3.23,0.0661,10.17,302.25,3.016,3.44,5.81,16.90,,,
3.251,0.2273,25.56,92.14,2.512,3.99,5.86,16.20,,,
3.204,0.1062,17.75,103.40,2.863,3.54,5.73,16.42,,,
3.439,0.0521,9.41,336.82,3.260,3.62,6.38,16.10,,,
3.224,0.1111,1.68,253.18,2.866,3.58,5.79,16.60,,,
3.217,0.1393,5.69,218.01,2.768,3.66,5.77,16.10,,,
4.013,0.2252,4.64,239.42,3.109,4.92,8.04,15.80,,,
3.233,0.1383,1.98,206.78,2.786,3.68,5.81,16.90,,,
3.205,0.0747,13.00,90.89,2.965,3.44,5.74,16.70,,,
3.222,0.0828,10.03,132.38,2.955,3.49,5.78,16.80,,,
3.201,0.1069,21.62,32.54,2.858,3.54,5.73,16.10,,,
3.996,0.2596,2.02,82.58,2.959,5.03,7.99,16.01,,,
3.2,0.1314,15.21,89.47,2.780,3.62,5.73,16.10,,,
3.248,0.5672,49.24,158.81,1.406,5.09,5.85,18.71,,,
3.962,0.3128,11.67,265.62,2.722,5.20,7.89,15.54,,,
4.078,0.4273,3.99,206.23,2.335,5.82,8.24,16.42,,,
3.209,0.0665,10.26,6.54,2.996,3.42,5.75,17.12,,,
3.247,0.0610,11.73,88.78,3.049,3.45,5.85,16.91,,,
3.236,0.1169,9.78,266.79,2.858,3.61,5.82,16.90,,,
3.206,0.1235,5.58,322.72,2.810,3.60,5.74,16.43,,,
3.223,0.0986,6.72,338.19,2.905,3.54,5.79,16.80,,,
3.224,0.0926,13.02,276.96,2.925,3.52,5.79,16.90,,,
3.221,0.0371,13.57,134.19,3.101,3.34,5.78,16.80,,,
3.853,0.1597,2.52,214.93,3.238,4.47,7.56,16.12,,,
3.253,0.1181,13.35,103.78,2.869,3.64,5.87,15.54,,,
3.234,0.0478,10.45,233.87,3.079,3.39,5.82,16.92,,,
3.24,0.0436,9.18,149.96,3.099,3.38,5.83,16.86,,,
3.209,0.1732,8.94,286.68,2.653,3.76,5.75,16.58,,,
3.207,0.1494,6.34,232.10,2.728,3.69,5.74,17.10,,,
3.974,0.1917,6.42,162.75,3.212,4.74,7.92,16.00,,,
3.956,0.1796,9.40,104.31,3.245,4.67,7.87,16.20,,,
3.218,0.2881,14.98,142.97,2.291,4.15,5.77,16.80,,,
3.925,0.2639,3.76,190.55,2.889,4.96,7.78,16.16,,,
3.208,0.2521,15.40,171.25,2.400,4.02,5.75,17.10,,,
3.252,0.0622,11.22,125.66,3.050,3.45,5.87,16.35,,,
3.995,0.2124,18.13,195.28,3.146,4.84,7.98,15.14,,,
3.211,0.0434,8.88,271.96,3.072,3.35,5.76,16.80,,,
3.211,0.1898,25.66,293.97,2.601,3.82,5.75,16.54,,,
3.21,0.1090,11.00,99.00,2.860,3.56,5.75,16.60,,,
3.22,0.0832,21.92,31.54,2.952,3.49,5.78,16.53,,,
3.205,0.0967,9.49,134.05,2.895,3.51,5.74,16.60,,,
3.243,0.1558,14.61,334.72,2.738,3.75,5.84,16.70,,,
3.223,0.1350,16.56,62.58,2.787,3.66,5.79,16.19,,,
3.377,0.0775,9.86,347.23,3.115,3.64,6.21,16.78,,,
3.979,0.2100,2.60,132.56,3.143,4.81,7.94,16.68,,,
3.415,0.0821,11.50,4.61,3.135,3.70,6.31,16.30,,,
4.018,0.1878,4.63,285.93,3.263,4.77,8.05,16.40,,,
3.268,0.0974,2.62,270.18,2.950,3.59,5.91,17.05,,,
3.255,0.1525,14.61,207.49,2.758,3.75,5.87,16.90,,,
3.99,0.0956,6.46,174.45,3.608,4.37,7.97,15.58,,,
3.963,0.2639,14.56,261.62,2.917,5.01,7.89,16.30,,,
3.214,0.1180,10.12,306.45,2.835,3.59,5.76,16.52,,,
3.242,0.0131,10.30,320.38,3.199,3.28,5.84,16.70,,,
3.253,0.0572,7.90,169.45,3.067,3.44,5.87,16.67,,,
3.231,0.0322,13.11,137.43,3.127,3.34,5.81,16.66,,,
3.959,0.1430,7.10,92.96,3.392,4.52,7.88,15.70,,,
3.358,0.1873,8.81,239.63,2.729,3.99,6.15,17.07,,,
3.208,0.0973,8.37,265.77,2.896,3.52,5.75,16.84,,,
3.223,0.5412,25.56,164.57,1.479,4.97,5.79,17.70,,,
3.206,0.2233,16.36,355.38,2.490,3.92,5.74,15.87,,,
3.208,0.2653,26.51,284.69,2.357,4.06,5.75,16.64,,,
3.989,0.2434,3.78,198.78,3.018,4.96,7.97,15.70,,,
3.932,0.2206,3.91,138.20,3.065,4.80,7.8,15.24,,,
3.981,0.2138,3.59,357.33,3.130,4.83,7.94,16.20,,,
3.247,0.0978,11.71,130.17,2.929,3.56,5.85,16.80,,,
3.258,0.1129,4.30,116.45,2.890,3.63,5.88,16.70,,,
3.211,0.3634,13.36,161.79,2.044,4.38,5.75,17.90,,,
3.479,0.0760,11.48,234.42,3.214,3.74,6.49,15.40,7.171,0.029,
3.972,0.1051,11.59,50.01,3.554,4.39,7.92,15.00,,,
3.479,0.0674,12.31,176.14,3.245,3.71,6.49,16.05,,,
3.208,0.1154,5.81,311.02,2.838,3.58,5.75,16.65,,,
3.354,0.1487,26.41,353.76,2.855,3.85,6.14,15.58,,,
3.202,0.5296,1.69,326.11,1.506,4.90,5.73,20.60,,,
3.951,0.2011,4.01,349.75,3.156,4.75,7.85,15.60,,,
3.209,0.1533,12.23,86.64,2.717,3.70,5.75,16.60,,,
3.302,0.3409,27.69,79.63,2.176,4.43,6,16.31,,,
3.204,0.1017,28.00,136.81,2.878,3.53,5.73,16.10,,,
3.378,0.0787,8.88,323.96,3.112,3.64,6.21,16.29,,,
3.205,0.1920,8.43,293.70,2.590,3.82,5.74,16.50,,,
3.202,0.1197,18.19,252.35,2.819,3.59,5.73,15.79,,,
3.941,0.2197,15.19,6.41,3.075,4.81,7.82,14.97,,,
3.242,0.0504,12.55,175.60,3.079,3.41,5.84,16.50,,,
3.203,0.0985,12.09,83.18,2.888,3.52,5.73,16.40,,,
3.207,0.2112,25.13,64.58,2.529,3.88,5.74,16.50,,,
3.208,0.1629,12.69,161.77,2.685,3.73,5.74,16.80,,,
3.219,0.0287,12.92,148.90,3.127,3.31,5.78,15.92,,,
3.232,0.0659,7.07,154.86,3.019,3.45,5.81,16.40,,,
3.2,0.0427,12.80,123.99,3.064,3.34,5.73,16.00,,,
3.218,0.0310,10.88,340.86,3.118,3.32,5.77,15.80,,,
3.259,0.1125,40.02,252.26,2.893,3.63,5.88,15.30,,,
3.351,0.0518,8.52,37.80,3.177,3.52,6.13,16.76,,,
3.238,0.0902,8.93,258.14,2.946,3.53,5.83,16.00,,,
3.231,0.1858,27.02,65.76,2.630,3.83,5.81,16.44,,,
3.217,0.1056,15.26,188.45,2.878,3.56,5.77,15.40,,,
3.205,0.1874,3.42,39.33,2.604,3.81,5.74,16.40,,,
3.974,0.1805,3.92,319.43,3.257,4.69,7.92,15.90,,,
3.213,0.0038,1.25,112.36,3.201,3.23,5.76,16.90,,,
3.208,0.0815,12.29,270.81,2.946,3.47,5.74,16.50,,,
3.394,0.0514,9.28,298.52,3.220,3.57,6.25,16.84,,,
3.243,0.0633,7.98,57.17,3.038,3.45,5.84,16.10,,,
3.201,0.2062,14.39,164.94,2.541,3.86,5.73,16.90,,,
3.952,0.1550,4.36,327.84,3.339,4.56,7.86,15.50,,,
3.571,0.0339,18.99,268.68,3.450,3.69,6.75,15.55,,,
3.205,0.2347,26.29,247.91,2.453,3.96,5.74,16.45,,,
3.202,0.2097,26.87,293.63,2.531,3.87,5.73,16.90,,,
3.219,0.0707,9.42,160.47,2.991,3.45,5.77,16.86,,,
3.257,0.0332,17.24,15.91,3.149,3.36,5.88,16.00,,,
3.218,0.0158,9.21,65.29,3.167,3.27,5.77,16.20,,,
3.972,0.1780,3.70,217.54,3.265,4.68,7.92,15.61,,,
3.206,0.1586,19.95,291.92,2.698,3.71,5.74,16.60,,,
3.227,0.0915,10.58,94.91,2.932,3.52,5.8,16.90,,,
3.202,0.1389,16.49,222.80,2.758,3.65,5.73,17.26,,,
3.238,0.0778,11.09,37.19,2.986,3.49,5.83,16.70,,,
3.217,0.1429,4.49,153.89,2.757,3.68,5.77,16.80,,,
3.91,0.1535,3.46,122.58,3.310,4.51,7.73,15.70,,,
3.219,0.1970,29.61,153.64,2.585,3.85,5.77,16.20,,,
4.003,0.1874,3.04,53.92,3.253,4.75,8.01,15.50,,,
3.23,0.2174,1.61,188.29,2.528,3.93,5.81,17.50,,,
3.207,0.1433,17.28,173.97,2.748,3.67,5.74,16.67,,,
3.553,0.0872,3.74,314.97,3.243,3.86,6.7,15.32,,,
3.435,0.0419,19.71,189.69,3.291,3.58,6.37,15.90,,,
3.225,0.1329,14.39,288.41,2.796,3.65,5.79,16.20,,,
3.228,0.0957,10.43,285.62,2.919,3.54,5.8,17.00,,,
3.293,0.5089,14.70,186.12,1.618,4.97,5.98,18.80,,,
3.983,0.1850,3.36,228.28,3.246,4.72,7.95,15.90,,,
3.361,0.5951,4.90,216.10,1.361,5.36,6.16,20.20,,,
3.24,0.4549,24.60,112.88,1.766,4.71,5.83,16.80,,,
3.333,0.5055,17.80,355.68,1.648,5.02,6.09,18.10,,,
3.931,0.2884,3.41,270.73,2.797,5.06,7.79,15.90,,,
3.338,0.2512,9.06,17.31,2.500,4.18,6.1,16.10,,,
3.38,0.4975,16.77,161.03,1.698,5.06,6.21,18.50,,,
3.204,0.3647,22.74,86.05,2.036,4.37,5.74,15.91,,,
3.214,0.2923,15.51,167.76,2.275,4.15,5.76,16.80,,,
3.353,0.4600,6.12,99.88,1.811,4.90,6.14,18.30,,,
3.239,0.0989,10.71,212.02,2.919,3.56,5.83,17.40,,,
3.937,0.1928,10.10,240.58,3.178,4.70,7.81,16.06,4.125,0.038,
3.238,0.1407,10.76,130.16,2.782,3.69,5.83,16.30,,,
3.946,0.2787,9.80,130.03,2.846,5.05,7.84,15.40,4.547,0.071,
3.952,0.3137,18.83,219.71,2.713,5.19,7.86,16.39,,,
3.986,0.3274,11.38,278.68,2.681,5.29,7.96,15.40,4.870,0.118,
